name,mdn_url,firefox_version_added,firefox_flags,chrome_version_added,chrome_flags,safari_version_added,safari_flags,status_experimental,status_standard_track,status_deprecated,spec_url,org
api/HTMLImageElement/decoding,,63,,65,,11.1,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-decoding,WHATWG
api/HTMLImageElement/fetchPriority,,,,102,,preview,"[{""name"":""Fetch Priority"",""type"":""preference""}]",true,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#attr-img-fetchpriority,WHATWG
api/HTMLImageElement/height,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-height-dev,WHATWG
api/HTMLImageElement/hspace,,1,,1,,3,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#attr-img-hspace,WHATWG
api/HTMLImageElement/isMap,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-ismap,WHATWG
api/HTMLImageElement/loading,,75,,77,,15.4,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-loading,WHATWG
api/HTMLImageElement/longDesc,,1,,1,,3,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-img-longdesc,WHATWG
api/HTMLImageElement/lowsrc,,1,,1,,3,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-img-lowsrc,WHATWG
api/HTMLImageElement/name,,1,,1,,3,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#attr-img-name,WHATWG
api/HTMLImageElement/naturalHeight,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-naturalheight-dev,WHATWG
api/HTMLImageElement/naturalWidth,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-naturalwidth-dev,WHATWG
api/HTMLImageElement/referrerPolicy,,50,,52,,14,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-referrerpolicy,WHATWG
api/HTMLImageElement/sizes,,38,,38,,9.1,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-sizes,WHATWG
api/HTMLImageElement/src,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-src,WHATWG
api/HTMLImageElement/srcset,,38,,34,,8,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-srcset,WHATWG
api/HTMLImageElement/useMap,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-usemap,WHATWG
api/HTMLImageElement/vspace,,1,,1,,3,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-img-vspace,WHATWG
api/HTMLImageElement/width,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/embedded-content.html#dom-img-width-dev,WHATWG
api/HTMLImageElement/x,,14,,1,,3,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-htmlimageelement-x,W3C
api/HTMLImageElement/y,,14,,1,,3,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-htmlimageelement-y,W3C
api/HTMLInputElement,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#htmlinputelement,WHATWG
api/HTMLInputElement/accept,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-accept,WHATWG
api/HTMLInputElement/align,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-input-align,WHATWG
api/HTMLInputElement/alt,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-alt,WHATWG
api/HTMLInputElement/autocomplete,,4,,14,,6,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fe-autocomplete,WHATWG
api/HTMLInputElement/cancel_event,,91,,,,,,true,true,false,https://html.spec.whatwg.org/multipage/indices.html#event-cancel,WHATWG
api/HTMLInputElement/capture,,,,,,,,false,true,false,https://w3c.github.io/html-media-capture/#dom-htmlinputelement-capture,W3C
api/HTMLInputElement/checkValidity,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-cva-checkvalidity-dev,WHATWG
api/HTMLInputElement/checked,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-checked,WHATWG
api/HTMLInputElement/defaultChecked,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-defaultchecked,WHATWG
api/HTMLInputElement/defaultValue,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-defaultvalue,WHATWG
api/HTMLInputElement/dirName,,,,17,,6,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-dirname,WHATWG
api/HTMLInputElement/disabled,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fe-disabled,WHATWG
api/HTMLInputElement/files,,3,,2,,4,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-files-dev,WHATWG
api/HTMLInputElement/form,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fae-form-dev,WHATWG
api/HTMLInputElement/formAction,,4,,9,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fs-formaction,WHATWG
api/HTMLInputElement/formEnctype,,4,,9,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fs-formenctype,WHATWG
api/HTMLInputElement/formMethod,,4,,9,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fs-formmethod,WHATWG
api/HTMLInputElement/formNoValidate,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fs-formnovalidate,WHATWG
api/HTMLInputElement/formTarget,,4,,9,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fs-formtarget,WHATWG
api/HTMLInputElement/height,,16,,21,,7,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-height,WHATWG
api/HTMLInputElement/incremental,,,,10,,5,,false,true,false,,NONE
api/HTMLInputElement/indeterminate,,3.6,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-indeterminate,WHATWG
api/HTMLInputElement/invalid_event,,4,,10,,5,,false,true,false,https://html.spec.whatwg.org/multipage/indices.html#event-invalid,WHATWG
api/HTMLInputElement/labels,,56,,6,,5,,false,true,false,https://html.spec.whatwg.org/multipage/forms.html#dom-lfe-labels-dev,WHATWG
api/HTMLInputElement/list,,4,,20,,12.1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-list-dev,WHATWG
api/HTMLInputElement/max,,16,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-max,WHATWG
api/HTMLInputElement/maxLength,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-maxlength,WHATWG
api/HTMLInputElement/min,,16,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-min,WHATWG
api/HTMLInputElement/minLength,,51,,40,,10.1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-minlength,WHATWG
api/HTMLInputElement/multiple,,3.6,,2,,4,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-multiple,WHATWG
api/HTMLInputElement/name,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-fe-name,WHATWG
api/HTMLInputElement/pattern,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-pattern,WHATWG
api/HTMLInputElement/placeholder,,4,,3,,4,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-placeholder,WHATWG
api/HTMLInputElement/popoverTargetAction,,114,"[{""name"":""dom.element.popover.enabled"",""type"":""preference"",""value_to_set"":""true""}]",114,,preview,,true,true,false,https://html.spec.whatwg.org/multipage/popover.html#dom-popovertargetaction,WHATWG
api/HTMLInputElement/popoverTargetElement,,114,"[{""name"":""dom.element.popover.enabled"",""type"":""preference"",""value_to_set"":""true""}]",114,,preview,,true,true,false,https://html.spec.whatwg.org/multipage/popover.html#dom-popovertargetelement,WHATWG
api/HTMLInputElement/readOnly,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-readonly,WHATWG
api/HTMLInputElement/reportValidity,,49,,40,,10.1,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-cva-reportvalidity-dev,WHATWG
api/HTMLInputElement/required,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-required,WHATWG
api/HTMLInputElement/search_event,,,,1,,2,,false,false,false,,NONE
api/HTMLInputElement/select,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-select,WHATWG
api/HTMLInputElement/select_event,,6,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/indices.html#event-select,WHATWG
api/HTMLInputElement/selectionDirection,,8,,15,,6,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-selectiondirection-dev,WHATWG
api/HTMLInputElement/selectionEnd,,1,,1,,1.3,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-selectionend,WHATWG
api/HTMLInputElement/selectionStart,,1,,1,,1.3,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-selectionstart,WHATWG
api/HTMLInputElement/selectionchange_event,,92,,,,,,true,true,false,https://w3c.github.io/selection-api/#selectionchange-event,W3C
api/HTMLInputElement/setCustomValidity,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-cva-setcustomvalidity,WHATWG
api/HTMLInputElement/setRangeText,,27,,24,,7,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-setrangetext-dev,WHATWG
api/HTMLInputElement/setSelectionRange,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-textarea/input-setselectionrange-dev,WHATWG
api/HTMLInputElement/showPicker,,101,,99,,16,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-showpicker,WHATWG
api/HTMLInputElement/showPicker/autocomplete_input,,,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/color_input,,101,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/datalist_input,,,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/date_input,,101,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/datetime_local_input,,101,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/file_input,,101,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/month_input,,,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/time_input,,,,99,,,,false,true,false,,NONE
api/HTMLInputElement/showPicker/week_input,,,,99,,,,false,true,false,,NONE
api/HTMLInputElement/size,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-size,WHATWG
api/HTMLInputElement/src,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-src,WHATWG
api/HTMLInputElement/step,,16,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-step,WHATWG
api/HTMLInputElement/stepDown,,16,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-stepdown-dev,WHATWG
api/HTMLInputElement/stepUp,,16,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-stepup-dev,WHATWG
api/HTMLInputElement/type,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-type,WHATWG
api/HTMLInputElement/useMap,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-input-usemap,WHATWG
api/HTMLInputElement/validationMessage,,4,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-cva-validationmessage-dev,WHATWG
api/HTMLInputElement/validity,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#the-constraint-validation-api:dom-cva-validity,WHATWG
api/HTMLInputElement/value,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-value,WHATWG
api/HTMLInputElement/valueAsDate,,57,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-valueasdate-dev,WHATWG
api/HTMLInputElement/valueAsNumber,,16,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-valueasnumber-dev,WHATWG
api/HTMLInputElement/webkitEntries,,50,,22,,11.1,,false,true,false,https://wicg.github.io/entries-api/#dom-htmlinputelement-webkitentries,W3CCG
api/HTMLInputElement/webkitdirectory,,50,,7,,11.1,,false,true,false,https://wicg.github.io/entries-api/#dom-htmlinputelement-webkitdirectory,W3CCG
api/HTMLInputElement/width,,16,,21,,7,,false,true,false,https://html.spec.whatwg.org/multipage/input.html#dom-input-width,WHATWG
api/HTMLInputElement/willValidate,,4,,2,,4,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-cva-willvalidate-dev,WHATWG
api/HTMLLIElement,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/grouping-content.html#htmllielement,WHATWG
api/HTMLLIElement/type,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-li-type,WHATWG
api/HTMLLIElement/value,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/grouping-content.html#dom-li-value,WHATWG
api/HTMLLabelElement,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/forms.html#htmllabelelement,WHATWG
api/HTMLLabelElement/control,,4,,6,,5.1,,false,true,false,https://html.spec.whatwg.org/multipage/forms.html#dom-label-control-dev,WHATWG
api/HTMLLabelElement/form,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/forms.html#dom-label-form-dev,WHATWG
api/HTMLLabelElement/htmlFor,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/forms.html#dom-label-htmlfor,WHATWG
api/HTMLLegendElement,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-elements.html#htmllegendelement,WHATWG
api/HTMLLegendElement/align,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-legend-align,WHATWG
api/HTMLLegendElement/form,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/form-elements.html#dom-legend-form,WHATWG
api/HTMLLinkElement,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#htmllinkelement,WHATWG
api/HTMLLinkElement/as,,56,,50,,10,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-as,WHATWG
api/HTMLLinkElement/blocking,,,,105,,,,true,true,false,https://html.spec.whatwg.org/multipage/semantics.html#attr-link-blocking,WHATWG
api/HTMLLinkElement/charset,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-link-charset,WHATWG
api/HTMLLinkElement/crossOrigin,,18,,34,,10,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-crossorigin,WHATWG
api/HTMLLinkElement/disabled,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-disabled,WHATWG
api/HTMLLinkElement/fetchPriority,,,,102,,preview,"[{""name"":""Fetch Priority"",""type"":""preference""}]",true,true,false,https://html.spec.whatwg.org/multipage/semantics.html#attr-link-fetchpriority,WHATWG
api/HTMLLinkElement/href,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-href,WHATWG
api/HTMLLinkElement/hreflang,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-hreflang,WHATWG
api/HTMLLinkElement/imageSizes,,78,,73,,,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-imagesizes,WHATWG
api/HTMLLinkElement/imageSrcset,,78,,73,,,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-imagesrcset,WHATWG
api/HTMLLinkElement/integrity,,43,,45,,11.1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-integrity,WHATWG
api/HTMLLinkElement/media,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-media,WHATWG
api/HTMLLinkElement/referrerPolicy,,50,,58,,14.1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-referrerpolicy,WHATWG
api/HTMLLinkElement/rel,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-rel,WHATWG
api/HTMLLinkElement/relList,,30,,50,,9,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-rellist,WHATWG
api/HTMLLinkElement/rev,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-link-rev,WHATWG
api/HTMLLinkElement/sheet,,1,,1,,1,,false,true,false,https://drafts.csswg.org/cssom/#dom-linkstyle-sheet,W3C
api/HTMLLinkElement/sizes,,31,,15,,6,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-sizes,WHATWG
api/HTMLLinkElement/target,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-link-target,WHATWG
api/HTMLLinkElement/type,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#dom-link-type,WHATWG
api/HTMLMapElement,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/image-maps.html#htmlmapelement,WHATWG
api/HTMLMapElement/areas,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/image-maps.html#dom-map-areas-dev,WHATWG
api/HTMLMapElement/name,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/image-maps.html#dom-map-name,WHATWG
api/HTMLMarqueeElement,,65,,1,,1.2,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#htmlmarqueeelement,WHATWG
api/HTMLMarqueeElement/behavior,,65,,10,,5.1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-marquee-behavior,WHATWG
api/HTMLMarqueeElement/bgColor,,65,,10,,5.1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-marquee-bgcolor,WHATWG
api/HTMLMarqueeElement/bounce_event,,65,,,,,,false,true,true,,NONE
api/HTMLMarqueeElement/direction,,65,,10,,5.1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-marquee-direction,WHATWG
api/HTMLMarqueeElement/finish_event,,65,,,,,,false,true,true,,NONE
api/HTMLMarqueeElement/height,,65,,10,,5.1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-marquee-height,WHATWG
api/HTMLMarqueeElement/hspace,,65,,10,,5.1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#dom-marquee-hspace,WHATWG
